anime_id,title,format,episodes,duration,status,genres,average_score,popularity,studios
128419,PEKORANDOMBRAIN,MUSIC,1,2,FINISHED,,66,1123,Cover Corp
128713,Shiny Smily Story,MUSIC,1,3,FINISHED,,69,993,Cover Corp
129971,My Name is Elite☆,MUSIC,1,4,FINISHED,,57,592,
130040,Heart Challenger,MUSIC,1,5,FINISHED,,66,1009,
130318,MOGU MOGU YUMMY!,MUSIC,1,3,FINISHED,,72,1527,Cover Corp
130252,Never Lost Word,MUSIC,1,5,FINISHED,,60,571,
107873,main actor,MUSIC,1,6,FINISHED,,72,2272,
107739,Lilac,MUSIC,1,5,FINISHED,,73,2736,
100330,Beautiful World,MUSIC,1,3,FINISHED,"Action, Drama, Mecha, Sci-Fi",67,4579,Studio Khara
131142,Palette,MUSIC,1,4,FINISHED,,73,1564,Cover Corp
21710,Natsume's Book of Friends Season 5,TV,11,24,FINISHED,"Drama, Fantasy, Slice of Life, Supernatural",84,37883,"Shuka, NAS"
97983,Natsume's Book of Friends Season 6,TV,11,24,FINISHED,"Drama, Fantasy, Slice of Life, Supernatural",85,37989,Shuka
99363,Natsume's Book of Friends Season 5 Specials,SPECIAL,2,24,FINISHED,"Drama, Fantasy, Slice of Life, Supernatural",80,11544,Shuka
100283,Natsume's Book of Friends Season 6 Specials,SPECIAL,2,24,FINISHED,"Drama, Fantasy, Slice of Life, Supernatural",82,11637,Shuka
121035,Saga Jihen,MUSIC,1,6,FINISHED,,68,1957,MAPPA
131568,Comet,MUSIC,1,4,FINISHED,"Drama, Psychological",74,2056,
126914,Into the Night,MUSIC,1,5,FINISHED,Romance,81,6608,
131701,Spring Thief,MUSIC,1,5,FINISHED,"Drama, Psychological, Romance",68,817,MORIE Inc.
131762,Humanoid,MUSIC,1,4,FINISHED,"Psychological, Supernatural",61,442,
131763,Konna Koto Soudou,MUSIC,1,5,FINISHED,"Psychological, Supernatural",60,432,
131967,End Like This,MUSIC,1,2,FINISHED,"Action, Fantasy",63,545,"Hypergryph, Yostar"
131969,Last Of Me,MUSIC,1,2,FINISHED,"Action, Fantasy",63,531,"Hypergryph, Yostar"
132319,PUNISHMENT,MUSIC,1,3,FINISHED,,53,188,
108818,YELLOW,MUSIC,1,3,FINISHED,,73,1499,
120607,"Ame wo Matsu,",MUSIC,1,5,FINISHED,,76,3523,
107704,Kawaki wo Ameku,MUSIC,1,4,FINISHED,,82,13809,
107740,Hollowness,MUSIC,1,5,FINISHED,,75,3453,
119944,Her Trail on the Celestial Sphere,MUSIC,1,4,FINISHED,,65,551,
132692,GHOST,MUSIC,1,5,FINISHED,,77,2598,Cover Corp
133136,Children Record (Re:boot),MUSIC,1,3,FINISHED,,66,474,
100717,Children Record,MUSIC,2,3,FINISHED,,65,1743,
100718,Otsukimi Recital,MUSIC,1,4,FINISHED,Psychological,67,1853,
102470,Daze,MUSIC,1,4,FINISHED,,68,2191,
107671,Additional Memory,MUSIC,1,4,FINISHED,,69,1995,
102734,Mekakucity Records,MUSIC,3,3,FINISHED,"Psychological, Sci-Fi",72,2602,
102504,Mekakucity V's,MUSIC,4,4,FINISHED,"Romance, Supernatural",69,1953,
133463,Mirai Note,MUSIC,1,4,FINISHED,,55,287,"GAINAX Kyoto, Studio elle"
134060,RGB,MUSIC,1,3,FINISHED,Slice of Life,66,552,
134462,Real Melancholy,MUSIC,1,4,FINISHED,,61,547,
136569,Caesura of Despair,MUSIC,1,2,FINISHED,Fantasy,65,960,Cover Corp
136866,DERO,MUSIC,1,3,FINISHED,,51,170,
118856,Anemone,MUSIC,1,3,FINISHED,,54,197,KAMITSUBAKI RECORD
118858,CULT,MUSIC,1,3,FINISHED,,52,207,KAMITSUBAKI STUDIO
137337,Non Non Biyori Nonstop: Our Club Worked Hard,OVA,1,22,FINISHED,"Comedy, Slice of Life",80,10110,SILVER LINK.
136976,DROP,MUSIC,1,5,FINISHED,,67,788,10GAUGE
137319,TOUBOU,MUSIC,1,3,FINISHED,,50,201,
137800,Unison,MUSIC,1,4,FINISHED,Ecchi,73,2481,
137939,This is my story.,ONA,1,2,FINISHED,Slice of Life,61,736,
137978,Po,MUSIC,1,2,FINISHED,Psychological,58,828,
137850,Yoru no Pierrot (Teddyloid Remix),MUSIC,1,4,FINISHED,Sci-Fi,67,1005,monofilmo
138120,Howling,MUSIC,1,4,FINISHED,Supernatural,66,891,
138161,Erase,MUSIC,1,4,FINISHED,,59,411,
137916,Rainy Boots,MUSIC,1,3,FINISHED,,69,605,
138446,Kaisou Ressha,MUSIC,1,4,FINISHED,Slice of Life,66,913,
138723,Felicia,MUSIC,1,5,FINISHED,,59,434,
139326,Mabushii DNA dake,MUSIC,1,4,FINISHED,,59,315,
139809,Lagtrain,MUSIC,1,4,FINISHED,,77,1413,
142262,Kira Kira,MUSIC,1,3,FINISHED,,65,734,OTOIRO
142261,"Nonbiri to,",MUSIC,1,3,FINISHED,,56,426,
145388,I Wanna,MUSIC,1,4,FINISHED,Slice of Life,64,793,
143663,Bakemonogatari PV,SPECIAL,1,3,FINISHED,"Mystery, Romance, Supernatural",73,4719,Shaft
145904,Untitled World,MUSIC,1,1,FINISHED,"Action, Fantasy",66,732,"Yostar Pictures, Hypergryph, A-1 Pictures"
146655,Hakkoutai Solar Cycle,MUSIC,1,5,FINISHED,,59,431,
145893,Oz.,MUSIC,1,3,FINISHED,Fantasy,75,3158,WIT STUDIO
146722,JoJo's Bizarre Adventure: STONE OCEAN Part 2,ONA,26,24,FINISHED,"Action, Adventure, Drama, Supernatural",82,106768,"David Production, Warner Bros. Japan"
146934,Template,MUSIC,1,3,FINISHED,"Mystery, Psychological",72,1227,d00r works
147337,Ain't Seen Nothing Like This,MUSIC,1,2,FINISHED,,62,506,"Hypergryph, Yostar Pictures, ARCUS"
147495,Doggy god's street,MUSIC,1,3,FINISHED,,69,1245,
124196,Prayer X,MUSIC,1,3,FINISHED,Psychological,74,2246,
148104,Marine Set Sail!!,MUSIC,1,2,FINISHED,"Action, Adventure, Ecchi, Fantasy",73,2482,Frontier One
152962,I'm Your Treasure Box * You have found captain Marine in a treasure chest,MUSIC,1,4,FINISHED,Ecchi,78,3991,
154001,Where the Wind Blows,MUSIC,1,5,FINISHED,,77,2367,Toei Animation
153959,New Genesis,MUSIC,1,4,FINISHED,,80,3367,
153964,I'm invincible,MUSIC,1,4,FINISHED,,74,2336,
153966,Backlight,MUSIC,1,4,FINISHED,Drama,80,2961,
153973,Fleeting Lullaby,MUSIC,1,3,FINISHED,,77,2448,
153982,The World's Continuation,MUSIC,1,5,FINISHED,Drama,75,2132,
153986,Tot Musica,MUSIC,1,3,FINISHED,"Drama, Music, Psychological",81,4139,
156065,Running In The Dark,MUSIC,1,2,FINISHED,,72,904,Hypergryph
123436,Trapped in the Past,MUSIC,1,4,FINISHED,Psychological,71,624,Hurray!
158829,Kira Killer,MUSIC,1,4,FINISHED,,65,570,
159406,Betsu Sekai,MUSIC,1,4,FINISHED,"Psychological, Romance",62,703,
162529,"It Might Be Painful, but I Still Love It.",MUSIC,1,3,FINISHED,Psychological,70,1680,
162526,Egao no Hanataba,MUSIC,1,3,FINISHED,,60,462,
164117,Idol,MUSIC,1,4,FINISHED,Psychological,86,23107,Doga Kobo
106240,HELLO WORLD,MOVIE,1,98,FINISHED,"Drama, Psychological, Romance, Sci-Fi",73,88975,Graphinica
161923,VINLAND SAGA SEASON 2: Drowning in the Shadow,ONA,1,3,FINISHED,"Action, Drama, Psychological",75,11845,"Twin Engine, MAPPA"
166614,Seishun Archive,MUSIC,1,3,FINISHED,Music,69,750,"Cover Corp, Studio KAI"
167743,Bishoujyo Muzai Pirates,MUSIC,1,4,FINISHED,,73,1212,
159730,COLORs,ONA,1,3,FINISHED,"Music, Romance",74,5625,"WIT STUDIO, Toho"
154591,Let You Down,MUSIC,1,5,FINISHED,"Action, Sci-Fi",80,11204,Studio Massket
170498,Ashen,MUSIC,1,2,FINISHED,,62,481,Hypergryph
177177,Arknights: 2024 Tebie Jinian Donghua,SPECIAL,1,2,FINISHED,"Action, Fantasy",77,1397,"Hypergryph, Big Firebird Cultural Media, Gravity Well, Yostar"
182469,ONE PIECE FAN LETTER,SPECIAL,1,25,FINISHED,"Action, Adventure, Fantasy",90,47435,Toei Animation
184760,HYURURIRAPAPPA,MUSIC,1,3,FINISHED,Music,62,167,
3848,One Piece: Episode Of Chopper +: The Miracle Winter Cherry Blossom,MOVIE,1,113,FINISHED,"Action, Adventure, Comedy, Fantasy",71,15530,"Toei Animation, Fujipacific Music"
8964,Stitch! ~Best Friends Forever~,TV,29,25,FINISHED,"Adventure, Comedy, Sci-Fi",55,804,"Shin-Ei Animation, Walt Disney Studios"
5027,Stitch!,TV,25,25,FINISHED,"Adventure, Comedy, Sci-Fi",55,2247,"MADHOUSE, Walt Disney Studios"
9595,Amanatsu,MOVIE,1,14,FINISHED,Sci-Fi,49,771,Kamikaze Douga
6899,Stitch! ~The Mischievous Alien's Great Adventure~,TV,29,25,FINISHED,"Adventure, Comedy, Sci-Fi",55,808,"MADHOUSE, Walt Disney Studios"
17115,Pokémon BW: Adventures in Unova,TV,14,24,FINISHED,"Action, Adventure, Comedy, Fantasy",64,14930,"TV Tokyo, OLM"
17873,Pokémon BW: Adventures in Unova and Beyond,TV,20,24,FINISHED,"Action, Adventure, Comedy, Fantasy",61,14176,"TV Tokyo, OLM"
20522,Sekai de Ichiban Tsuyoku Naritai! Specials,SPECIAL,6,4,FINISHED,"Action, Ecchi, Sports",49,2272,"Arms, Movic, Earth Star Entertainment"
20530,Magica Wars,TV_SHORT,26,4,FINISHED,"Fantasy, Mahou Shoujo",52,4710,Gainax
6736,Mouryou no Hako Special,SPECIAL,1,16,FINISHED,"Mystery, Supernatural, Thriller",62,1719,MADHOUSE
20655,Hero Bank,TV,51,23,FINISHED,"Action, Comedy, Sci-Fi",50,856,"Sega Games, TMS Entertainment"
20505,Kuro no Sumika -Chronus-,MOVIE,1,25,FINISHED,"Psychological, Supernatural",64,5342,Studio 4°C
19195,Ghost in the Shell: Arise - Border:4 Ghost Stands Alone,MOVIE,1,58,FINISHED,"Action, Psychological, Sci-Fi",70,9994,"Production I.G, Bandai Visual, Funimation"
20580,Planet:Valkyrie,ONA,1,1,FINISHED,"Action, Fantasy",48,965,"P.A.WORKS, Lantis, infinite, Project Walkure"
19193,Ghost in the Shell: Arise - Border:3 Ghost Tears,MOVIE,1,58,FINISHED,"Action, Psychological, Romance, Sci-Fi",69,10834,"Production I.G, Bandai Visual, Funimation"
20681,Paradise of Innocence,OVA,3,30,FINISHED,"Comedy, Ecchi, Romance",53,6789,"Office 8-ban, Seven"
20824,Nyaruko-san: Another Crawling Chaos F,OVA,1,27,FINISHED,"Comedy, Romance, Sci-Fi",72,15097,"Studio Mausu, Xebec, DIVE II Entertainment"
20816,"Wake Up, Girl ZOO!",ONA,10,3,FINISHED,Comedy,59,2111,"Ordet, STUDIO MORIKEN"
20818,Mysterious Joker,TV,13,24,FINISHED,Mystery,66,3973,"Shin-Ei Animation, Shogakukan-Shueisha Productions, Kids Station, TOKYO MX, Shogakukan, Asatsu DK, Vega Entertainment"
20617,"Ronja, the Robber's Daughter",TV,26,25,FINISHED,"Adventure, Fantasy, Slice of Life",65,9377,"POLYGON PICTURES, Studio Ghibli, NHK, Dwango, GKIDS"
20731,Kanojo ga Flag wo Oraretara (If Her Flag Breaks) OVA,OVA,1,23,FINISHED,"Comedy, Romance",63,6565,"Hoods Entertainment, KLOCKWORX"
20862,Fate/kaleid liner Prisma☆Illya 2wei! OVA,OVA,1,26,FINISHED,"Action, Comedy, Ecchi, Fantasy, Mahou Shoujo",67,13228,SILVER LINK.
21032,Sindbad: The Flying Princess and the Secret Island,MOVIE,1,51,FINISHED,"Adventure, Drama",55,875,"Nippon Animation, Shirogumi, MAM, Harmonic, Aeon Entertainment, Nagoya TV Housou, Asahi Shimbun"
10470,GOD EATER Prologue,SPECIAL,1,13,FINISHED,"Action, Fantasy, Supernatural",62,7935,ufotable
8144,The King's Daughter Cries for the Moon,MOVIE,0,0,NOT_YET_RELEASED,Adventure,0,212,Union Cho
21080,Shishou Series,TV,0,0,CANCELLED,,0,1351,Studio Pierrot
20970,Shouwa Genroku Rakugo Shinjuu: Yotarou Hourou-hen,OVA,2,41,FINISHED,Drama,73,4565,Studio DEEN
21120,Haikyu!! the Movie: The End and the Beginning,MOVIE,1,89,FINISHED,"Comedy, Drama, Sports",78,24297,Production I.G
21122,The Disappearance of Nagato Yuki-chan: I Cannot Let Summer Break End,OVA,1,25,FINISHED,"Comedy, Romance",65,8006,Satelight
21224,KOWABON,TV_SHORT,13,3,FINISHED,"Horror, Supernatural",47,8392,ILCA
21244,Haikyuu!! the Movie: The Winner and the Loser,MOVIE,1,88,FINISHED,"Comedy, Drama, Sports",78,23254,Production I.G
4085,Yonimo Osoroshii Grimm Douwa,OVA,3,20,FINISHED,"Horror, Psychological",45,576,Toei Video
21250,ClassicaLoid,TV,25,24,FINISHED,"Comedy, Music",55,7276,Sunrise
21263,Mirai Arise,TV,0,0,CANCELLED,,0,1823,Sunrise
21329,Sekko Boys,TV_SHORT,12,8,FINISHED,"Comedy, Music",59,14361,LIDENFILMS
7651,No Longer Human,MOVIE,1,89,FINISHED,"Drama, Psychological",73,6963,MADHOUSE
21448,Isobe Isobee Monogatari: Ukiyo wa Tsurai yo,ONA,1,1,FINISHED,Comedy,0,208,Gathering
21488,Utakata:Overdrive,TV,0,0,NOT_YET_RELEASED,"Fantasy, Music",0,642,
21505,Ajin: Shoutotsu,MOVIE,1,106,FINISHED,"Action, Horror, Mystery, Supernatural",67,6125,POLYGON PICTURES
21502,Sushi Police,TV_SHORT,13,3,FINISHED,Comedy,40,3527,Koo-Ki
21606,Yakusoku no Utsuwa: Arita no Hatsukoi,MOVIE,1,12,FINISHED,Romance,0,370,Seven Arcs
11735,Coluboccoro,OVA,1,29,FINISHED,"Fantasy, Sci-Fi",49,894,
21771,Planetarian: Storyteller of the Stars,MOVIE,1,117,FINISHED,"Drama, Fantasy, Sci-Fi",76,14404,David Production
21772,Lostorage incited WIXOSS,TV,12,24,FINISHED,Psychological,64,14442,J.C.STAFF
21773,Anonymous Noise,TV,12,23,FINISHED,"Music, Romance",65,31707,"Brain's Base, Sentai Filmworks, Warner Bros. Japan"
21793,Kagerou Daze: in a days,MOVIE,1,23,FINISHED,"Comedy, Romance, Sci-Fi, Slice of Life, Supernatural",58,5312,Juumonji
21795,Honobono Log,TV_SHORT,10,2,FINISHED,"Romance, Slice of Life",70,23652,Fanworks
20454,Brave Witches,TV,12,24,FINISHED,"Action, Ecchi, Sci-Fi",65,14794,"SILVER LINK., Glovision"
21874,Trinity Seven: Eternal Library & Alchemic Girl,MOVIE,1,56,FINISHED,"Action, Comedy, Ecchi, Fantasy, Romance",69,47894,"Seven Arcs, Avex Pictures, KADOKAWA, Sotsu, Studio Mausu, Docomo Anime Store, AT-X, TV Tokyo Music, TV Tokyo"
21885,"Sleep tight my baby, cradled in the sky",MOVIE,1,49,FINISHED,"Adventure, Drama",45,709,"Studio Mausu, Water Orion, Inc., Artsvision, Hirata Production Japan, Office Anemone, Studio Inspire"
21898,Ao Oni The Animation,MOVIE,1,60,FINISHED,"Horror, Mystery",34,2709,Studio DEEN
98442,The World YAMIZUKAN,TV_SHORT,13,5,FINISHED,"Horror, Supernatural",41,5193,ILCA
98476,Biblia Koshodou no Jiken Techou,MOVIE,1,0,NOT_YET_RELEASED,"Drama, Mystery",0,1332,
99749,Fairy Tail Final Season,TV,51,24,FINISHED,"Action, Adventure, Comedy, Fantasy",75,131931,"A-1 Pictures, Bridge, CloverWorks, TV Tokyo, Dentsu, Kodansha, Avex Pictures"
99748,Hakumei and Mikochi,TV,12,24,FINISHED,"Fantasy, Slice of Life",74,23004,Lerche
99717,Tekkon Kinkreet Pilot,SPECIAL,1,4,FINISHED,"Action, Adventure, Psychological, Supernatural",41,990,
99725,A.I.C.O. -Incarnation-,ONA,12,24,FINISHED,"Action, Sci-Fi",63,31800,"bones, Bandai Visual, Hakuhodo DY Music & Pictures, Lantis, Netflix"
20760,Gintama: Yorinuki Gintama-san on Theater 2D,MOVIE,2,96,FINISHED,"Action, Comedy, Drama, Sci-Fi",80,9639,Sunrise
10643,Gintama: Dai Hanseikai,SPECIAL,1,14,FINISHED,"Action, Comedy, Sci-Fi",75,8949,Sunrise
100251,Dorei-ku The Animation,TV,12,24,FINISHED,"Drama, Psychological, Thriller",54,15488,"Zero-G, TNK"
100269,Fate/kaleid liner Prisma☆Illya: Prisma☆Phantasm,OVA,1,62,FINISHED,"Action, Comedy, Fantasy, Mahou Shoujo",65,9935,"SILVER LINK., Sentai Filmworks"
100408,Fist of the Blue Sky: Regenesis,ONA,12,22,FINISHED,Action,47,3339,POLYGON PICTURES
100502,Blood Lad: Kanketsu Kinen,ONA,1,2,FINISHED,Music,60,4948,NAZ
100663,ULTRAMAN,ONA,13,23,FINISHED,"Action, Drama, Sci-Fi",63,9054,"Production I.G, Sola Digital Arts, Netflix, Tsuburaya Productions"
100785,Layton Mystery Tanteisha: Katri no Nazotoki File,TV,50,23,FINISHED,"Adventure, Mystery",69,7011,"LIDENFILMS, Level-5"
100893,Boro the Caterpillar,MOVIE,1,15,FINISHED,,66,1606,Studio Ghibli
100978,GeGeGe no Kitaro,TV,97,23,FINISHED,"Comedy, Horror, Supernatural",65,15184,"Toei Animation, Fuji TV, Toei Animation, Yomiuri Advertising"
101037,Chichibu de Buchichi,ONA,1,26,FINISHED,"Romance, Slice of Life",52,1278,TMS Entertainment
101116,CRYSTAL CLEAR,MUSIC,1,5,FINISHED,Sci-Fi,60,762,"RX-RECORDS, UK.PROJECT INC."
101216,Etotama: Nyankyaku Banrai,ONA,1,30,FINISHED,"Action, Comedy, Fantasy",61,3004,"Shirogumi, Encourage Films"
101351,Happy Sugar Life,TV,12,24,FINISHED,"Drama, Horror, Mystery, Psychological, Romance",65,95248,"Ezo’la, Square Enix, VAP, Mainichi Broadcasting System, Bit promotion, Genco, Studio Blanc"
101340,Muhyo & Roji's Bureau of Supernatural Investigation,TV,12,24,FINISHED,"Action, Comedy, Mystery, Supernatural",63,15107,"Studio DEEN, Animax, Lantis, Bandai Namco Arts, Sony Pictures Entertainment, SKY Perfect, JY Animation"
99413,"RErideD - Derrida, who leaps through time",ONA,12,24,FINISHED,"Action, Drama, Sci-Fi",51,10563,"GEEKTOYS, Crunchyroll"
6504,Despera,TV,0,0,NOT_YET_RELEASED,"Drama, Sci-Fi",0,3036,Dazzling Star
101773,"How clumsy you are, Miss Ueno.",TV_SHORT,12,12,FINISHED,"Comedy, Ecchi, Romance, Slice of Life",63,37127,"Lesprit, Sentai Filmworks"
102891,The Deer King,MOVIE,1,113,FINISHED,"Action, Adventure, Drama, Fantasy",68,14802,"Production I.G, YTV, KADOKAWA, Production I.G, Nippon Television Network, Toho"
104575,Bungaku Shounen no Yuuutsu,MUSIC,1,6,FINISHED,,46,280,
107012,The Wonderland,MOVIE,1,115,FINISHED,"Adventure, Fantasy",63,9395,Signal.MD
107727,NiNoKuni,MOVIE,1,106,FINISHED,"Action, Adventure, Fantasy, Romance",63,22918,OLM
111314,Uzumaki,TV,4,29,FINISHED,"Drama, Horror, Mystery, Psychological, Supernatural",54,79963,"Production I.G, Adult Swim, Akatsuki, Fugaku"
113050,Danganronpa 3: Monokuma Gekijou,SPECIAL,3,3,FINISHED,Comedy,67,12842,Lerche
113416,Happy-Go-Lucky Days,MOVIE,1,54,FINISHED,"Drama, Romance, Slice of Life",51,9486,"Pony Canyon, LIDENFILMS Kyoto Studio"
113397,Natsunagu!,TV_SHORT,12,4,FINISHED,"Drama, Slice of Life",56,9367,Imagica Lab.
113345,DEEMO: Memorial Keys,MOVIE,1,89,FINISHED,Music,57,5272,"Production I.G, Signal.MD, Pony Canyon"
102631,"Yu Yu Hakusho OVA: ""Two Shots"" and ""All or Nothing""",SPECIAL,1,29,FINISHED,"Action, Adventure, Comedy, Supernatural",72,7515,"Studio Pierrot, Bandai Visual"
117757,Iwakakeru -Sport Climbing Girls-,TV,12,24,FINISHED,"Comedy, Drama, Sports",61,32798,"BLADE, WIT STUDIO, Studio Massket, ABC Animation, AT-X, NetEase, Bandai Namco Arts, Cygames, Happinet, KLOCKWORX"
124131,Gekidol,TV,12,23,FINISHED,"Drama, Psychological, Sci-Fi",52,7275,Hoods Entertainment
127227,KAKUSHIGOTO Theatrical Edition,MOVIE,1,79,FINISHED,"Comedy, Slice of Life",76,13691,Ajiado
130787,KAGEROU DAZE No.9,,0,0,NOT_YET_RELEASED,,0,527,
131770,Meitantei Conan: Hiiro no Fuzai Shoumei,MOVIE,1,94,FINISHED,"Action, Comedy, Drama, Mystery",70,2409,TMS Entertainment
124132,Natsume Yuujinchou: Ishi Okoshi to Ayashiki Raihousha,MOVIE,1,51,FINISHED,"Drama, Fantasy, Slice of Life, Supernatural",80,10845,Shuka
130392,"I, Tsushima",TV_SHORT,12,2,FINISHED,"Comedy, Slice of Life",64,6278,"Fanworks, Space Neko Company, Asmik Ace"
134413,Yuru Camp△ SEASON 2 OVA,OVA,2,5,FINISHED,"Comedy, Slice of Life",74,10244,C-Station
142052,Massara,ONA,1,7,FINISHED,"Music, Slice of Life",67,1524,"ENISHIYA, FIREBUG"
145478,hololiveERROR,ONA,24,4,FINISHED,"Horror, Mystery, Supernatural",66,2138,"Cover Corp, NOKID"
145813,Pokémon: Hisuian Snow,ONA,3,10,FINISHED,"Adventure, Fantasy",73,8437,WIT STUDIO
150575,Doomsday with My Dog,ONA,72,2,FINISHED,"Adventure, Comedy, Sci-Fi, Slice of Life, Supernatural",59,3169,"DLE, KADOKAWA"
154765,Genshin,,0,0,NOT_YET_RELEASED,"Adventure, Fantasy",0,17847,ufotable
154982,The Way of the Househusband: Season 2,ONA,5,18,FINISHED,"Comedy, Slice of Life",75,35094,"J.C.STAFF, Netflix"
155011,Berserk: The Golden Age Arc - Memorial Edition,TV,13,26,FINISHED,"Action, Adventure, Drama, Fantasy, Horror, Supernatural",77,16789,"Studio 4°C, Aniplex, Hakusensha, VAP, Beyond C., KDDI, Movic, Yahoo! Japan, Good Smile Company, Rialto Entertainment"
151017,Garden of Remembrance,MOVIE,1,18,FINISHED,Music,69,4633,"Science SARU, Avex Pictures"
157330,Rakuen Tsuihou: Kokoro no Resonance,MOVIE,1,0,NOT_YET_RELEASED,"Action, Mecha, Sci-Fi",0,3048,"Toei Animation, Nitroplus, Aniplex"
166457,Ousama Ranking Movie,MOVIE,1,0,NOT_YET_RELEASED,"Adventure, Fantasy",0,6755,Aniplex
166611,Natsume's Book of Friends Season 7,TV,12,24,FINISHED,"Drama, Fantasy, Slice of Life, Supernatural",84,13989,"Shuka, NAS, Aniplex, TV Tokyo, Hakusensha"
163329,Tokyo Revengers Season 2 Part 2,TV,13,24,FINISHED,"Action, Drama, Romance, Supernatural",77,73859,"Pony Canyon, LIDENFILMS, Kodansha, Sammy, AT-X, Mainichi Broadcasting System, Ultra Super Pictures, Studio Mausu"
167486,My Happy Marriage: The Shape of My Happiness,OVA,1,24,FINISHED,"Drama, Romance, Supernatural",75,25500,Kinema Citrus
169000,Gintama on Theater 2D: Baragaki-hen,MOVIE,1,77,FINISHED,"Action, Comedy, Drama, Sci-Fi",69,2249,Bandai Namco Pictures
170221,The Dangers in My Heart Special,ONA,1,21,FINISHED,"Comedy, Romance, Slice of Life",77,14668,Shin-Ei Animation
174871,Haikyuu!!: VS Chiisana Kyojin,MOVIE,1,0,NOT_YET_RELEASED,"Comedy, Drama, Sports",0,16557,"Production I.G, Toho"
175573,Gintama on Theater 2D: Ikkoku Keisei-hen,MOVIE,1,109,FINISHED,"Action, Comedy, Drama, Sci-Fi",66,2409,Bandai Namco Pictures
173935,Suu-funkan no Yell wo,MOVIE,1,68,FINISHED,Music,71,5892,"100studio, Bandai Namco Filmworks, ADK Emotions, Hurray!"
156111,The Girl Downstairs,ONA,22,13,FINISHED,"Drama, Romance",77,20035,"Red Dog Culture House, bilibili"
2608,Wangan Midnight,TV,26,25,FINISHED,"Action, Sports",71,12955,"A.C.G.T., OB Planning"
181839,Miss Kobayashi's Dragon Maid: A lonely dragon wants to be loved,MOVIE,1,105,FINISHED,"Drama, Fantasy, Slice of Life",82,20442,Kyoto Animation
182317,The Dangers in My Heart: The Movie,MOVIE,1,102,FINISHED,"Comedy, Romance, Slice of Life",78,21587,"Shin-Ei Animation, TV Asahi"
182616,Nige Jouzu no Wakagimi 2nd Season,TV,0,0,NOT_YET_RELEASED,"Action, Adventure",0,11081,"Aniplex, CloverWorks"
185657,Skip and Loafer Season 2,TV,0,0,NOT_YET_RELEASED,"Comedy, Romance, Slice of Life",0,16719,P.A.WORKS
186712,Bocchi the Rock! 2nd Season,TV,0,0,NOT_YET_RELEASED,"Comedy, Music, Slice of Life",0,29901,"CloverWorks, Aniplex, Houbunsha"
188668,Koisuru ONE PIECE,ONA,5,7,FINISHED,"Comedy, Romance",66,4206,
190327,STEEL BALL RUN JoJo's Bizarre Adventure,ONA,0,0,NOT_YET_RELEASED,"Action, Adventure, Drama, Mystery, Supernatural",0,41919,"Warner Bros. Japan, David Production"
20621,Majin Bone,TV,52,22,FINISHED,,57,2305,"Toei Animation, TV Tokyo, Dentsu"
20945,Fate/Kaleid liner Prisma Illya 2wei! Kanzen Shinsaku Short Anime,SPECIAL,5,6,FINISHED,"Comedy, Ecchi, Mahou Shoujo",65,12148,SILVER LINK.
108629,Woodpecker Detective’s Office,TV,12,24,FINISHED,Mystery,57,9339,"LIDENFILMS, Touhouku Shinsha, Happinet, BS Fuji, TOKYO MX, Marvelous, Crunchyroll"
118123,Holo no Graffiti,ONA,0,2,RELEASING,"Action, Adventure, Comedy",78,13667,Cover Corp
100745,Captain Tsubasa (2018),TV,52,24,FINISHED,"Action, Sports",70,18794,"David Production, Warner Bros. Japan"
20804,Nozo x Kimi,OVA,3,24,FINISHED,"Comedy, Ecchi, Romance",59,10508,ZEXCS
114263,Rail Romanesque,TV_SHORT,12,4,FINISHED,Slice of Life,47,11018,"Saetta, Cloud22, Amumo 98, AYUMI ONE."
102997,The King's Avatar S2,ONA,12,27,FINISHED,"Action, Drama",77,29612,"Colored Pencil Animation, China Literature, Tencent Penguin Pictures, Colored Pencil Animation Japan"
1961,One Stormy Night,MOVIE,1,107,FINISHED,"Adventure, Comedy, Drama, Fantasy",72,5601,"Group TAC, TBS"
1095,Patlabor: The Movie,MOVIE,1,99,FINISHED,"Drama, Mecha, Sci-Fi",76,17608,"Production I.G, Bandai Visual, Touhouku Shinsha, Shouchiku, Bandai, Maiden Japan, Studio DEEN"
1290,Mobile Police Patlabor: WXIII,MOVIE,1,102,FINISHED,"Mecha, Sci-Fi",63,5630,"Bandai Visual, Touhouku Shinsha, Shouchiku, MADHOUSE, Maiden Japan, Triangle Staff"
1096,Mobile Police Patlabor 2: The Movie,MOVIE,1,114,FINISHED,"Drama, Mecha, Mystery, Sci-Fi",81,14408,"Production I.G, Bandai Visual, VAP, Touhouku Shinsha, Shouchiku, Ashi Productions, Maiden Japan"
320,Kite,OVA,2,27,FINISHED,"Action, Drama, Hentai",62,19476,"Arms, Green Bunny, Media Blasters, Kitty Media, Avaco Creative Studios, Happinet Pictures"
104067,Fushigi no Umi no Nadia: Nautilus Story,OVA,3,100,FINISHED,"Action, Adventure",58,480,
6535,Love,MOVIE,1,5,FINISHED,"Psychological, Romance",37,1495,Kuri Jikken Manga Kobo
10436,Animal Dance,MOVIE,1,5,FINISHED,Music,42,395,
5168,ASIENCE: Kami wa Onna no Inochi,SPECIAL,1,1,FINISHED,Drama,54,1295,Production I.G
1639,Boku no Pico,OVA,1,34,FINISHED,"Hentai, Romance",33,25014,Natural High
